k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
13571.4285714286,1257.14285714286,13.5714285714286,1.25714285714286,0.952316897286951,8.0570130638011,1.3278598041921,0.0435539351001926,0.00271701047549401,15000,1200,10000,1150
13571.4285714286,1314.28571428571,13.5714285714286,1.31428571428571,0.959818215041222,8.28949179749268,1.33266425505202,0.0430548787850505,0.0027426358696076,15000,1200,10000,1150
13571.4285714286,1371.42857142857,13.5714285714286,1.37142857142857,0.967204232211235,8.51713941743475,1.33735082665024,0.0425772240041708,0.00276749187999152,15000,1200,10000,1150
13571.4285714286,1428.57142857143,13.5714285714286,1.42857142857143,0.974404624000417,8.7396409229262,1.34191162815691,0.0421110586431947,0.00279155104335777,15000,1200,10000,1150
13571.4285714286,1485.71428571429,13.5714285714286,1.48571428571429,0.981420352345664,8.95717899400042,1.34634079142184,0.0416559431592699,0.00281479638031958,15000,1200,10000,1150
13571.4285714286,1542.85714285714,13.5714285714286,1.54285714285714,0.988253170345526,9.16992483319855,1.35063422531638,0.0412114605762796,0.00283721982987537,15000,1200,10000,1150
13571.4285714286,1600,13.5714285714286,1.6,0.994905496585487,9.37803934809692,1.35478938310042,0.0407772150944166,0.00285882082871362,15000,1200,10000,1150
14285.7142857143,800,14.2857142857143,0.8,0.919522878412874,5.9753865444384,1.38945353769481,0.0478663766172954,0.00270384358954381,15000,1200,10000,1150
14285.7142857143,857.142857142857,14.2857142857143,0.857142857142857,0.927366442322567,6.25836112168875,1.39182272033696,0.0472523212417605,0.00272690965130813,15000,1200,10000,1150
14285.7142857143,914.285714285714,14.2857142857143,0.914285714285714,0.935072351496079,6.53388971730637,1.3942091458036,0.046655233144583,0.00274998722998825,15000,1200,10000,1150
14285.7142857143,971.428571428571,14.2857142857143,0.971428571428571,0.942634020426962,6.80233540369763,1.39659798185818,0.0460743924335738,0.00277293487383017,15000,1200,10000,1150
14285.7142857143,1028.57142857143,14.2857142857143,1.02857142857143,0.950045958944797,7.06402899524363,1.39897608517726,0.0455091185636464,0.00279563086850488,15000,1200,10000,1150
14285.7142857143,1085.71428571429,14.2857142857143,1.08571428571429,0.957303806809303,7.31927289726686,1.40133198717914,0.044958767834517,0.00281797236038193,15000,1200,10000,1150
14285.7142857143,1142.85714285714,14.2857142857143,1.14285714285714,0.964404318310394,7.5683444609518,1.40365583987071,0.0444227310636586,0.00283987413298219,15000,1200,10000,1150
14285.7142857143,1200,14.2857142857143,1.2,0.971345310581094,7.81149890747678,1.40593933158062,0.0439004314212192,0.00286126715966146,15000,1200,10000,1150
14285.7142857143,1257.14285714286,14.2857142857143,1.25714285714286,0.978125587253391,8.04897188176426,1.40817558153031,0.0433913223926032,0.00288209703472848,15000,1200,10000,1150
